,speaker,text,segment,number_of_letters,number_of_words,speaker_type,speech_order,tape,network,show,show_date
32,SANGER," In this case, there were American troops from the ground, and there were troops in the UAE that joined, that`s another thing that made this an unusual kind of strike. I think there are two issues here. One is the question of sovereignty, admitting that you have foreigners there, in a failed state like Yemen that`s hard. If you go back into the WikiLeaks documents from 2010, you`ll find an exchange – a great exchange General David Petraeus had with the head of Yemen at the time, that – in which the Yemenis wanted to say, let`s say it was our drones, as if Yemen had drones, right? So, yes, that`s sensitive. But the bigger issue is this – if you get into a ground fight like this one and you end up killing civilians as it appeared happened, quite tragically, including some children, you`re adding to the narrative that the al Qaeda forces there have of these Americans who drop from the sky and kill people in a village. And, you know, when the story is told there, the part about the al Qaeda leaders who were there or the part about the intelligence you recover is likely to be left out. So, you have to go do that question that Donald Rumsfeld used to ask, which is, are we creating terrorists faster than we`re killing them? And that`s certainly a risk when you`re doing this.",1,1288.0,238.0,guest,33.0,0,MSNBC,The Rachel Maddow Show,2017-02-02
33,MADDOW," David Sanger, national security correspondent for “The New York Times” – David, I really appreciate your time tonight. Thank you.",1,130.0,21.0,host,34.0,0,MSNBC,The Rachel Maddow Show,2017-02-02
34,SANGER, Great to be with you.,1,22.0,6.0,guest,35.0,0,MSNBC,The Rachel Maddow Show,2017-02-02
35,MADDOW, Thank you. All right. We`ll be right back. Stay with us.,1,57.0,12.0,host,36.0,0,MSNBC,The Rachel Maddow Show,2017-02-02
36,MADDOW," I love this. Look at this. Great visual. These are ordinary constituents. They got to their lawmaker`s office. They end up standing in the hallway outside their senator`s office. They`re in the hallway, having a complete conversation with a box. Staff members are behind the door. They will only speak through the box. What happened next is surprisingly informative about the way politics are happening now. It`s got kind of a happy ending. And that`s next.",1,458.0,77.0,host,37.0,0,MSNBC,The Rachel Maddow Show,2017-02-02
37,MADDOW," For weeks now, Republican Congresswoman Barbara Comstock`s constituents in Virginia have been bombarding her office with request for a town hall. Last week, her office sent out an invitation. If constituents had questions, they should join the congresswoman at her mobile office hours she`d be holding in town. Success. Constituents showed up in big numbers. But their congresswoman didn`t show up. Her office said it wasn`t an error on the invitation. They swear she was never going to be there in the first place. So, now, cue the embarrassing headlines about Barbara Comstock standing up her constituents. This week in Arkansas, members of an Indivisible group scheduled a meeting with Senator Cotton`s staff was scheduled for Wednesday morning in their Little Rock office. They were going to talk about Obamacare and cabinet. But the night before, Senator Cotton`s staff called them and canceled with no explanation. And today, another group showed up to try to meet with Senator Cotton`s staff. His wouldn`t let them inside the door. They explained through an intercom that not only would there be no meeting, they couldn`t even let them past the door, quote, “because of recent threats.” This story was heavily reported in the local press. Throughout the day, protesters showing up outside Tom Cotton`s office. And then, hey, look what happened, pressure works. Indivisible Ozark, the Indivisible chapter in that part of Arkansas says Senator Cotton called them personally, and apologized for the cancelled meeting, and told them he will hold an actual, real life in-person town hall event sometime this month. The pressure got them that far. Town hall events have been sort of touch and go for lawmakers recently in both parties. But we might be getting a new one on the schedule soon from Senator Cotton, thanks to his constituents who would not give up. And a local press who covered their efforts. Who wants to go next? That does it for us tonight. We will see you again tomorrow. Now, it`s time for “THE LAST WORD WITH LAWRENCE O`DONNELL.” Good evening, Lawrence.THIS IS A RUSH TRANSCRIPT. THIS COPY MAY NOT BE IN ITS FINAL FORM AND MAY BE UPDATED.END",1,2163.0,361.0,host,38.0,0,MSNBC,The Rachel Maddow Show,2017-02-02
0,"RACHEL MADDOW, MSNBC ANCHOR"," And thanks to you at home for joining us this hour. Happy to have you with us. On Friday night, Friday night into Saturday, there was a clerk working the overnight shift at a 24-hour gas station in Victoria, Texas. Victoria, Texas, is 100 miles southwest of Houston. It`s a city of about 60,000 people. At that gas station, at around 2:00 a.m., the clerk who was working the third shift that night saw something bad. Saw smoke and flames billowing out of this building down the street from the gas station. The clerk saw the fire, called 911. The fire department came, but it was too late. The building that was on fire was the local mosque. In Victoria, Texas, it had been set on fire. The fire is now under investigation. By the time the fire department got there and was pouring water on the flames, by the time members of the congregation had called each other and gone to each other`s homes and woken each other up and rushed down to the side of their mosque to see if they could help, by the time that alert was raised, there was nothing anybody could do. Members of the congregation stood on the sidewalk and was watched their house of worship burn all the way to the ground. It was a total loss. When the fire was finally put out, they prayed together. Saturday morning, a few dozen members of the congregation held their first prayers of the day outside on the curb across the street from the burned out shell of their mosque. That fire started late on Friday night. Started actually just a few hours after the new president signed his executive order banning people from seven predominantly Muslim countries from coming to the United States. That was Friday night into Saturday. On Sunday, of course, there was the horrific mass shooting at another mosque in Quebec City in Canada. Six people were killed in the Quebec City attack. Eight more people were wounded. Canadian police do have a suspect in custody in that attack unlike the Texas attack. In Canada, it`s a young man, a 27-year-old man, French Canadian known for his outspoken right wing and anti-Islam politics. He reportedly called police himself and told police he would wait for them to come arrest him. Canada is still reeling from that attack this weekend. There have been repeated demonstrations of public support for Muslim Canadians, including by Canadian public officials. One interesting reverberation of that Canadian attack in our country is that here in our country, the conservative FOX News Channel, they sent out a number of tweets and made a number of claims on the air that the suspected shooter in that attack was a Muslim. He was not. The Canadian prime minister reportedly appealed directly to the president of FOX News and asked the president to take those tweets down and belatedly, FOX News did that. In the Victoria, Texas, mosque fire which again happened one day before the shooting in Canada, they don`t have a suspect in custody. They don`t know who did it. But there has also been a big public show of support. One local resident set up a Go Fund Me page to help the congregation rebuild. That Go Fund Me page raised more than $900,000 in the first two days that it was live. Actually, I just checked tonight before we went on the air, it`s well up over a million dollars now. That Go Fund Me page is filled with people offering to do carpentry, to donate new prayer rugs and for an in-kind donation that only another religious congregation could offer, the leaders of the one Jewish congregation in Victoria, Texas, in that town, they apparently went to the home of the imam from the burned out mosque and handed him the keys to the synagogue. The president of the synagogue sort of played down the offer when reporters called asking about it, basically said it`s what anybody would have done and besides, he explained, they have the space. Quoting him, quote, “We have probably 25 to 30 Jewish people in Victoria. They probably have 100 Muslims. We`ve got a lot of building for a small amount of Jews.” That gesture of support is not a stand alone thing, not even if for Texas. This is a very interesting story. Every two years, at the state capital in Texas, they do something called Texas Muslim Capital Day. They have been doing this every two years for the last 15 years or so. It`s basically a big civics day. Muslims from all over Texas, mostly students, high school kids and even younger kids, they come to the capital for like a – it`s not really a lobby day but they come while the state legislature is meeting and they do workshops and learn about civics and they meet with their legislators and they learn about how the state government operates. It`s a very earnest civic thing they do every two years in Texas. But the last time they did one of these in 2015, it got really ugly. This group of mostly kids stood on the capital steps and recited the pledge of allegiance and sang the national anthem and held a press conference about what they were doing there at the state legislature that day and in 2015, that Texas state capital Muslim day, there was a group of screaming protesters who showed up not just to denounce these Muslims being at the state capital but to disrupt what they were doing. We reported on it at the time. These guys showed up with signs that said, “Go home and take Obama with you.” “I am the infidel Allah warned you about.” “Radical Islam is the new Nazi.” “I serve a risen savior Jesus Christ, Mohammed is dead.” “Mohammed is dead” is one of the things these protesters chanted also at these Muslim school kids who were there at the state capital that day for their civics lesson in Texas. Again, this happened at the state capital in Texas in 2015 and we covered that event in part when it happened in 2015 because of this moment when one of the protesters couldn`t contain herself anymore to just screaming at the kids and instead she took over their podium, took over their microphone.",1,5933.0,1068.0,host,1.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
1,UNIDENTIFIED MALE, The Texas chapter of the Council on American Islamic Relations celebrates the seventh Texas Muslim Capital Day. We are honored – Thank you. .,1,142.0,25.0,guest,2.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
2,UNIDENTIFIED MALE," I proclaim the name of the Lord Jesus Christ over the capital of Texas. I stand against Islam and the false Prophet Mohammed. Islam will never dominate the United States and by the grace of God, it will not dominate Texas!",1,223.0,42.0,guest,3.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
3,MADDOW," That`s what happened two years ago at the Texas Capital Muslim Day. After that woman did that, she and her fellow protesters then resumed their chants at the Muslim school kids over there, and they chanted at them “Mohammed is dead, Mohammed is dead.” That is how Texas Muslim Capital Day went the last time they did it two years ago. This year, it did not happen that way. This year check it out. That did not happen again. There were a couple of the “we hate Muslims”, “we hate Islam” protesters there again this year, but you really couldn`t find them among not just the American Muslims, the Texas Muslims who turned out for Muslim Texas Capital Day, you couldn`t find the screaming anti-Muslim people in the crowd this year, because there was only a couple of them and because of the huge human chain that made themselves into a protective cordon around these Texas Muslims. Organizers say they were hoping for about 500 people to show up and make a human chain. According to the “Dallas Morning News,” more than four times that many people showed up, more than 2,000 people. So, they actually made their chain three and four and five people deep. In addition to the regular crowd there for Texas Muslim Day, more than 2,000 people showed up to protect them and support them. One of the community leaders marveling at the turnout, marveling at the thousands of people who turned out yesterday in Texas to support Texas Muslims at the capital yesterday on their big civics day, one of the speakers, one of the Muslim leaders who was addressing the crowd at this event said, “All thanks and praise to Donald Trump for making this huge turnout possible.” I think he`s probably right. Texas is a long way from Washington, D.C., you know, but national politics are truly national. They get into every nook and cranny and every far-flung place in the country, and because we`re a democracy, every far-flung place in our country, every nook and cranny of our country, also get to say, get to have feedback on what happens in Washington, D.C. So, you are seeing that. You are seeing those voices rise even in places like Texas at the Texas state capital yesterday. You are also seeing in Texas Republican Congressman Lamar Smith. His district office at home in Texas is now frequently decorated with good folks like these picketing, asking for a meeting, demanding that Lamar Smith hold a town hall with his constituents now so they can give them a piece of their mind about saving Obamacare and all the rest. We`ve been very focused on the big protests in places like Washington, D.C. and New York. Today and tonight, there were big pro-immigrant protests in the city of Chicago and again in New York City. But take a look at what is happening in these other largely unexpected places. Look what Republican senators and members of Congress are dealing with at their offices at home. Look, this is Utah. Senator Mike Lee and Orrin Hatch, they have office space at home in Utah. This is what`s going on outside their office space at home in Utah. Here`s Missouri. This is what it looks like outside Senator Roy Blunt`s office these days. Even in Arkansas, in the Ozarks in Arkansas, Senator Tom Cotton is not used to having his Arkansas constituents piled up like this outside his home state office. In Colorado, Republican Senator Cory Gardener`s office is becoming a very, very crowded place frequently. When Senator Cory Gardner put out a statement critical of the refugee ban and the travel ban for people from these Muslim countries, it was interesting, some of these protesters who have been hounding his home state offices changed their messages to be messages of thanks for doing the right thing on the Muslim ban. But mostly, they`re pushing him to start saying no to the Trump administration. Vote no on Trump cabinet nominees. They`re pushing them to resist the new administration, whether they`re going to get that, I don`t know, but there`s a lot of pressure on him every day at home. Senator Jeff Flake in Arizona, he`s getting the same kind of pressure in Arizona. Senator Thom Tillis in North Carolina. Look at these pictures. Thom Tillis` home state offices have been mobbed by very big crowds. And I have to tell you, this is not some traveling protest mob that moves around the country targeting all these senators in different states, this is not like the product of a bus tour. These are all individual organic things, these are home state constituents in every circumstance – home state constituents of these members of Congress and senators. And lest you think they`re only targeting Republicans, this was the crowd last night outside Chuck Schumer`s house. Big crowds of Chuck Schumer`s New York constituents marched to Chuck Schumer`s apartment building from his home state Senate office last night. “Man up, Chuck, do not waiver, do not assist.” “Hey, Chuck, put up your dukes.” Here`s what I can only assume is a New York teacher. Do we have that picture of the report card? Yes, check her out. Can we drop the bottom, the little line there on the bottom there? It`s a report card giving him credit for his votes, the X`s, giving him credit for his votes against Betsy DeVos and Jeff Sessions, but dinging him for his incorrect answers on Mike Pompeo, General Mattis and General Kelly, all of whom he voted for then bottom line “C-minus”, “Your work needs improvement.” There are two big things happening in American politics right now. One of them is that Donald Trump won the presidency but the other is all this stuff. All this stuff we are seeing. And these two things are very, very, very closely linked, and they are having a relationship now, they are having an impact on one another that I think is becoming way more important than we have previously appreciated about protest movements in this country. We just got in some stark new information that if you think the Tea Party had a big influence on American politics, what is happening right now in American politics in response to Trump winning the presidency, what`s happening now is already bigger and more popular and is moving American politics faster than the Tea Party ever did. And we`ve got the new data that shows that, next.",1,6219.0,1088.0,host,4.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
4,MADDOW," Look at this shot from Mt. Dessert Island in Maine. This is apparently an organizing meeting for a new Indivisible group. One of these groups that`s using the Indivisible guide to become a new activist group, and they`re forming in that little corner of Maine, Mt. Dessert. Do you see the hats they`re wearing? Those are Statue of Liberty crowns. I remember back in 2010 at the start of the Tea Party movement that sprung up on the right to oppose President Obama, to put some steel in the spine of Republicans that they should reject everything about the Obama administration, reject every element of the Obama agenda, one of the startling things I remember about covering that Tea Party movement in 2010 was when we discovered that one of the high profile organizers of that effort was the wife of a sitting Supreme Court justice. Clarence Thomas` wife Ginni Thomas was a Tea Party activist and in a very involved way she founded something – sorry, called Liberty Central. See the hat? And one of the things that Liberty Central was, was like a merchandiser for the Tea Party. They sold Tea Party stuff. They tried to get all the Tea Party people to wear the Statue of Liberty foam crowns.",1,1192.0,213.0,host,5.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
5,"GINNI THOMAS, LIBERTY CENTRAL"," Hello, patriots! It is a pleasure to be with you. If you have a crown on I feel like it`s next to your heart and soul.",1,119.0,27.0,guest,6.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
6,MADDOW," Around the time that Clarence Thomas` wife Ginni was raising money from undisclosed donors for the Tea Party movement by selling those foam crowns among other things, around that time, the “Washington Post” did a national poll asking Americans whether or not they had ever heard about this Tea Party movement that was taking shape on the American right. By October, 2010, Americans said they had heard a lot about it, 54 percent of Americans said they heard a lot about the Tea Party. For comparison`s sake, that compares roughly with the percentage of Americans right now who say they have heard about those women`s marches that took place in protest of the new President Donald Trump. Roughly equivalent, 54 percent, 57 percent of Americans have heard a lot about that. But check this out. In 2010, at the height of the Tea Party`s power, the proportion of Americans who said they supported or leaned towards supporting the Tea Party was 39 percent. Right now, the number of Americans who say they support or lean towards supporting the women`s marches is 60 percent. And again, that poll was taken in 2010 before the Tea Party was credited with sweeping the nation in the midterm elections of November, 2010, which brought Republicans to power in an unprecedented way. So, I mean, if you compare the people in the Tea Party – the tea partiers and the Statue of Liberty crowns in 2010 with the anti-Trump protesters now in the Statue of Liberty crowns, Americans broadly speaking are equally aware of those two movements but Americans like the one on the right a lot more, not the one on the ideological right, the one on the right side of your screen. A big solid majority of America approves of the women`s marches that happened in protest of Donald Trump. And they are supported by American Americans at a rate that outstrips support of the Tea Party at its apex by more than 20 points, dissent and protest. This movement against Donald Trump, it is the other big thing that is happening in our country, in our politics besides the presidency of Donald Trump. And this movement is not happening just in Washington, D.C. It really is all over the country, every pocket of the country. And it may or may not be the thing putting the steel in the spine of the Democrats in terms of how hard a line they`re going to take against the new administration, but inarguably, Democrats are finding their voice. Democrats are figuring out their tactical approach to opposing the administration and it`s evolving. I mean, on most votes, at least until Democrats can start peeling off Republicans, Democrats aren`t going to have the raw voting power just to flex their muscles and get their way. That means the only way they can really make an impact in Washington is if they leverage what power they do have. If they make a bigger deal than their numbers would suggest because they make a stink. And so, they`ve started making a stink. They figured it out. I mean, Republicans today were very upset that this is what the room looked like when they were trying to call a vote on the Treasury Secretary Steve Mnuchin who left $100 million in assets off his financial disclosure form and who apparently lied to Congress about whether or not his bank ever robosigned in the mortgage crisis. The reason that room looks so empty is because no Democrats showed up in the room for that committee vote on Steve Mnuchin because they boycotted it. Same goes for Tom Price, the nominee – look at this. Tom Price, nominee to be health secretary, he`s been trading stock in health companies while writing legislation that boosts those companies` stock prices. Democrats all boycotted the hearing for Tom Price. They also all boycotted the hearing for the EPA nominee. The EPA nominee who brought 14 different lawsuits against the EPA and says he doesn`t plan on recusing himself from his own lawsuits once he becomes head of the EPA, so then he will effectively be suing himself. I wonder who`ll win. By boycotting those votes, by refusing to show up for those hearings, the Democrats didn`t stop those nominations. They did drive the Republicans nuts and they did slow them down and they did get a lot of attention to their cause and they made their cause clear. They made it very clear the Democrats are not going along with those nominations and they`ll do anything they can to stop them. By slowing down the process and pushing hard on some of these nominees, they may very well have stopped one nominee who hasn`t gotten a lot of attention but that there`s a reason for that. It`s the nominee for labor secretary, the Carl`s Jr. guy. There hasn`t been talk about withdrawing Andy Puzder`s nomination as labor secretary, but you know what? They`ve pushed his hearing date back four separate times now. The last time they pushed it back, they didn`t bother to set out a new date. And MSNBC can report tonight that Andy Puzder has not turned in any of his paperwork, any of his documentation. He hasn`t turned in any of the paper that is the bare minimum stuff you need to start your confirmation process. They apparently don`t even have an FBI background check on him yet. Are you sure you`re going to keep that guy? Are you sure you want to go through this process? Democrats have focused withering attention on the education secretary nominee, Betsy DeVos. You saw the signs at the protests we`ve been covering, the signs focusing in on Betsy DeVos and what a bad pick she would be for education. The focus on her, the pushback on her, the aggressive questioning of her at her confirmation hearing revealed a nominee who very clearly was not ready for prime time.",1,5647.0,995.0,host,7.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
7,"BETSY DEVOS, SECRETARY OF EDUCATION NOMINEE", I may have confused it.,1,24.0,6.0,guest,8.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
8,DEVOS, I support accountability.,1,26.0,4.0,guest,9.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
9,KAINE, Equal accountability for all schools that receive federal funding?,1,67.0,10.0,guest,10.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
10,DEVOS, I support accountability.,1,26.0,4.0,guest,11.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
11,KAINE, Is that a yes or a no?,1,23.0,8.0,guest,12.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
12,DEVOS, That`s a – I support accountability.,1,37.0,7.0,guest,13.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
13,KAINE, Do you not want to answer my question?,1,39.0,9.0,guest,14.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
14,DEVOS, I support accountability.,1,26.0,4.0,guest,15.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
15,DEVOS," Well, I will refer back to Senator Enzi and the school that he was talking about in Wapiti, Wyoming. I think probably there – I would imagine that there`s probably a gun in the school to protect from potential grizzlies.",1,221.0,41.0,guest,16.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
16,MADDOW," Betsy DeVos faces aggressive unanimous opposition from every Democrat in the United States Senate for obvious reasons. But that pushback on her and that public opposition to her nomination, even though Democrats are in the minority, she`s now within one vote of being rejected by the Senate. Democrats also interestingly succeeded in pushing back, slowing down the Jeff Sessions confirmation. He is still not confirmed and now it may be the Republicans who have to slow down his confirmation further so Jeff Sessions can stay a senator long enough to cast a vote for Betsy DeVos because he might be the only way they can stop her from being rejected by the Senate. That`s how far Betsy DeVos is up against the ropes. The Exxon CEO was confirmed by the Senate today, barely, by a 56-43 vote. What he will find waiting for him when he gets to the State Department is the largest dissent channel memorandum ever submitted in the history of the State Department. Over 1,000 State Department employees have reportedly signed their actual names to a formal dissent against the president`s Muslim ban and refugee ban. The White House has made clear its preference that any dissenters on that subject should get out of the State Department, that means the Exxon CEO will now have to decide immediately whether he`s going to try to purge more than a thousand people out of the foreign service and the diplomatic corps which is what the White House apparently wants. Dissent and protest, they are the other big thing that is happening in our country`s politics. I mean, other than Donald Trump winning the presidency, the other big thing we`ve got is dissent and protest. At such a scale and such a pitch that it`s already changed the history of presidential inaugurations. It has, I think, inarguably changed the behavior and attitude of the Democratic Party. And, heck, look what it did to Texas Muslim Capital Day this year in Austin, Texas. But now, there`s question, right, this sea change in this part of our politics. This roar of dissent. This new movement that already outstrips the Tea Party by more than 20 points in terms of its national support. These guys standing outside Jeff Merkley`s office in Oregon with the “Atta Boycott” sign, right? This pressure, this new thing in America comes at the same time we just got a new Supreme Court nominee. And we talked about last night that over recent years, that it has become harder and harder to confirm new justices on the court over time. It is hard to get somebody on the court, no matter who it is. That`s just the trend that we are on. But at this particular, at this particular moment, Democrats are finding their voices. They are finding their footing in taking increasingly hard line unsentimental opposition to the unpopular new president and his administration. And there`s a very popular movement in the streets that is very large and that is very well-supported by the American public. And in this moment, Democrats have this exquisite decision to make about how hard they`re going to fight for seat on the United States Supreme Court. They have the opportunity to fight very, very hard for it, to insist the seat was stolen from President Obama, that it could not be filled by this Republican president unless it`s Merrick Garland who he`s going to nominate and some other nominee who Democrats can vote for without apology and with enthusiasm. They do have an option here to block a vote. It`s never been done before, but they have the numbers to hold this seat open, to take an incredibly hard line position which until recently would have been seen as a very un-Democratic Party-like thing to do. It`s a genuine open question, though, now, as to whether America`s Democrats are newly inspired and newly bolstered enough to be that bold. And that`s next. Stay with us.",1,3834.0,664.0,host,17.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
17,MADDOW," We`re keeping our eyes tonight on this situation in northern California. This is in the East Bay area in Berkeley, on the campus of U.C. Berkeley. That big fire there is the dramatic centerpiece of what is a large anti-Breitbart protest. That`s happening on the U.C. campus. One of the editors of breitbart.com, the publication that until recently was helmed by Steve Bannon, who is now the senior councilor and senior strategist in the White House, one of his editors who is known for being particularly proactive on the issues of race and religion was due to give a speech tonight at Berkeley and it erupted in – well, what started off as protests have become fires and pretty intense clashes between police and protesters. Police we`re told have just given protesters an order to disperse. But this has been going on for some time into the evening hours tonight in Berkeley, California. We will keep an eye on how this resolves on the Cal campus. Stay with us.",1,964.0,170.0,host,18.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
18,MADDOW," Yesterday in Japan, in Tokyo Bay, an American-guided missile cruiser, the USS Antietam. This big ship, it ran aground. It was anchored at the time, we don`t know how it ran aground but it did. Nobody was hurt, thankfully, but the Antietam is damaged, had to be tugged to a nearby naval base. And before it left the area, it reportedly dumped over a thousand gallons of hydraulic oil of some kind into the sensitive the waters of Tokyo Bay. So, Japan is probably not pleased about that. Today in Smyrna, Delaware, a major prison riot broke out. We don`t have major prison riots all that often in our country but this one in Delaware is a big deal and it`s been going on for a long time. It started at 10:30 Eastern Time this morning. They took four prison employees hostage. They released one hostage this afternoon we`re told they released one more minutes ago. But another two employees, one guard and one counselor are reportedly still being held hostage at this hour in this riot that started this morning, being held hostage by the prisoners. If you`re in a position of national responsibility, you never know when and from where the next crisis is going to arrive. It could be anything, right? A navy ship going aground, prison riot the Delaware. Today, “The Associated Press” and “Washington Post” report the new president had two disastrous phone calls with the leaders of two of our closest allies on Earth. There`s another crisis. “A.P.” reports the new president threatened to send U.S. troops over the border, literally. He reported – the “A.P.” has reported that President Trump threatened to invade Mexico in a conversation with the Mexican president, OK. Simultaneously, the “Washington Post” is reporting the president hung up on the prime minister on the prime minister of Australia after getting into a disagreement with him about refugee policy and spending time bragging about the size of his election victory, President Trump reportedly then hung up. So national leaders have to be ready for any crisis at any time, even the ones they inadvertently create themselves with the people who are supposed to be our best allies in the world. Bleep happens, right? Everyday. You better be ready. Who knows what I`m going to do next or what might happen in the world? But then, there are crises that don`t pop everyday, that don`t surprise us in the headlines, don`t shock everyone anew. There are crises that just quietly percolate for a long time on the back burner and become part of the scenery even though they really are crises. Our next guest says that that kind of crisis is what started last year in Washington when Republicans decided they wouldn`t consider any nominee of President Obama`s to fill the vacancy on the Supreme Court. He says, quote, “It`s important to remember just how radical and unprecedented the Senate`s approach to the previous Supreme Court nominee was. The refusal to consider any nominee was a raw power grab, a fundamental changing of the rules. The change is terribly damaging for the country`s political system.” And what should Democrats do about it? David Leonhardt at the “New York Times” is not prone to this type of argument but he`s making it now. He says, quote, “Democrats should not weigh this nomination the same way they`ve weighed previous ones. This one is different. The presumption should be that Neil Gorsuch does not deserve confirmation because the process that led to his nomination was illegitimate.” Quote, “I realize this sounds aggressive and partisan and it makes me deeply uncomfortable to make such an argument, but Democrats simply cannot play by the old set of rules now that Republicans are playing by a new one. The only thing worse than the system the Republicans have created is a system in which one political party volunteers to be bullied.” Joining us now is David Leonhardt. He`s a writer and editor for “The New York Times”. He wrote that op-ed today. Mr. Leonhardt, thank you very much for being here. It`s a real pleasure to have you on the show.",1,4036.0,695.0,host,19.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
19,"DAVID LEONHARDT, NEW YORK TIMES", Thank you for having me. It`s a pleasure to be here.,1,53.0,12.0,guest,20.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
20,MADDOW," You stated explicitly and it`s palpable you aren`t comfortable making this argument, that this is a form of sort of hard ball. This is almost a form of radical tactical advice you`re giving to the Democrats that you`re not inclined toward. Why did you make this argument?",1,272.0,48.0,host,21.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
21,LEONHARDT," Thank you for highlighting that part of it because I`m really not, because – first of all, this is a real shame, right? You have a president who should be allowed to fill a Supreme Court seat with a nominee that he wants. But we had a radical change in the rules, which is Barack Obama was not allowed to fill a Supreme Court opening, and I think it would be a grave mistake, a form of wishful thinking if people said, well, if only the Democrats start playing nice now, maybe the Republicans will go back to playing nice in the future. I don`t really see evidence that`s the case. And so, I think it`s really important the Democrats say, look, there has been a fundamental breaking here of our political norms and values and we can`t simply then move forward as if that didn`t happen.",1,786.0,148.0,guest,22.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
22,MADDOW," If they take the radical option that is available to them in this system which is to filibuster, to say we`ve got 41 Democrats here who are going to change the threshold for what it would take to confirm this nominee. It will take 60 votes, you don`t have 60 Democrats in the Senate, you cannot confirm him on a party line vote and we are going to filibuster this nomination. It`s not that Supreme Court nominees have never been filibustered in the past, it wouldn`t be totally unprecedented. But everybody believes and the president advises if that happens, the Republicans should then retaliate, should abolish the filibuster for Supreme Court nominees, and basically further break the system, make the system more radically different in the future than it is now. Do you think that would be a lamentable turn of events?",1,823.0,143.0,host,23.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
23,LEONHARDT," I do think it would be a lamentable turn of events but I`m not sure of the alternative is. If you look at the signals Republicans have sent, there`s every reason to believe that at some point in the future, when there`s a Democratic president and Democratic majority in the Senate that does not rise to 60 votes, so the flip of what we have now, the Republicans would force the Democrats to go that route because what they did last year was much more radical than that and that wasn`t just one event, right? Mitch McConnell has shown again and again and again that he believes in this kind of opposition and that he brought the Republican Party along. So, given than, it seems to Democrats` presumption should be to say to the Republicans, look, you broke these rules, now live up to what you`ve actually broken and change the rules on the filibuster. Jonathan Chait, who`s really one of the best political journalists out there today, has a smart piece about this in “New York” magazine where he says the idea that the Democrats could save this forcing of the filibuster until next time is naive. There`s no reason it will be more powerful if they don`t use it now and they do use it later than if they use it both times. That feels right to me, but I`m not saying they need to do that. I`m saying their presumption should be against wishful thinking, against naivete and toward understanding the Republicans have fundamentally changed the rules of the Supreme Court in the last year.",1,1486.0,269.0,guest,24.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
24,MADDOW," Yes, and once those rules have changed you can wish it hasn`t happened but recognizing it has happened creates a new imperative. David Leonhardt –",1,147.0,26.0,host,25.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
25,LEONHARDT, That`s right.,1,14.0,3.0,guest,26.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
26,MADDOW," Yes – writer and editor for the “New York Times,” David, I really appreciate you being here tonight and thanks for this thoughtful, heartfelt piece on this. I appreciate it.",1,174.0,31.0,host,27.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
27,LEONHARDT," Thank you, Rachel.",1,19.0,4.0,guest,28.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
28,MADDOW," All right. It is interesting. The question now is whether or not, given that argument, there`s a reason the Democrats are talking about Neil Gorsuch right now. The Democratic argument is that it doesn`t matter who the nominee is, the problem is that Republicans broke that system last year by not letting Democratic President Barack Obama make this appointment. So, it doesn`t matter who`s been nominated, we don`t want to talk about it. That radicalism is what they`re responding to now. That`s sort of the argument. The only question is whether they get to 41 Democrats who are willing to go there. I might have information about that next. Stay with us.",1,657.0,113.0,host,29.0,0,MSNBC,The Rachel Maddow Show,2017-02-01
